Country Name,Country Code,Series Name,Series Code,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Fiji,FJI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.10507880910683,..,..,..,..,0.174727199299475,..,..,..,..,0.244375589492119,..,..,..,..,0.290647985989492,..,..,..,..,0.297373029772329,..,..,..,..,0.297373029772329,..,..,..,..,0.297373029772329,..,..,..,..
Fiji,FJI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38349.4287708847,..,..,..,..,36014.5108044298,..,..,..,..,35019.6309103271,..,..,..,..,34143.1611868911,..,..,..,..,33003.2994480883,..,..,..,..,32537.0948385801,32315.0225096611,..,..,..
Finland,FIN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.17757009345794,..,..,..,..,3.37383177570093,..,..,..,..,3.57009345794392,..,..,..,..,3.11289719626168,..,..,..,..,2.27158878504673,..,..,..,..,2.2961214953271,..,..,..,..,3.87969292392523,..,..,..,..,6.13271028037383,..,..,..,..,6.13271028037383,..,..,..,..,6.13271028037383,..,..,..,..
Finland,FIN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21221.7710777804,..,..,..,..,20817.7888978926,..,..,..,..,20574.5570028677,..,..,..,..,20231.7384924897,..,..,..,..,19763.6817781255,..,..,..,..,19425.5343020442,19399.7851519121,..,..,..
France,FRA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,16.2658,..,..,..,..,18.0011,..,..,..,..,19.6095,..,..,..,..,15.1655,..,..,..,..,16.177,..,..,..,..,15.496,..,..,..,..,14.0315,..,..,..,..,13.218,..,..,..,..
France,FRA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3398.4004680549,..,..,..,..,3335.28775637044,..,..,..,..,3235.97021651844,..,..,..,..,3124.20786685851,..,..,..,..,3046.00314585113,..,..,..,..,2988.73158530393,2980.54020204784,..,..,..
French Polynesia,PYF,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0365853658536585,..,..,..,..,0.0507270168902439,..,..,..,..,0.0648686679268293,..,..,..,..,0.0779390243902439,..,..,..,..,0.0848170731707317,..,..,..,..,0.0848170731707317,..,..,..,..,0.0848170731707317,..,..,..,..
Gabon,GAB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,163579.110947532,..,..,..,..,143691.756649248,..,..,..,..,127298.553919476,..,..,..,..,111370.296048052,..,..,..,..,93731.5858869951,..,..,..,..,79426.1172445724,77384.9547604723,..,..,..
"Gambia, The",GMB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,0.666666666666667,..,..,..,..,1.33088235333333,..,..,..,..,1.99509804,..,..,..,..,2.65931372666667,..,..,..,..,3.16466666666667,..,..,..,..,3.38666666666667,..,..,..,..,3.38666666666667,..,..,..,..,3.38666666666667,..,..,..,..
"Gambia, The",GMB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2919.77622834986,..,..,..,..,2498.91297285681,..,..,..,..,2136.35195116584,..,..,..,..,1829.44008156864,..,..,..,..,1574.78661641348,..,..,..,..,1355.07475495732,1315.73638256702,..,..,..
Georgia,GEO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.4318022822983,..,..,..,..,4.0964619530363,..,..,..,..,3.22470325133322,..,..,..,..,3.13034004249097,..,..,..,..,3.13607431618785,..,..,..,..,3.13607431618785,..,..,..,..
Georgia,GEO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11927.7728671622,..,..,..,..,13363.4859060664,..,..,..,..,14610.9794906178,..,..,..,..,15058.9693655325,..,..,..,..,15589.1566913002,..,..,..,..,15592.7947148434,15598.8827915895,..,..,..
Germany,DEU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.9943925233645,..,..,..,..,39.8646728971963,..,..,..,..,34.539385847757,..,..,..,..,30.1495327102804,..,..,..,..,26.0566978193458,..,..,..,..,22.8439252336449,..,..,..,..
Germany,DEU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1327.13840011953,..,..,..,..,1304.32496727516,..,..,..,..,1297.15059051568,..,..,..,..,1300.65295695792,..,..,..,..,1330.41846522354,..,..,..,..,1294.50618109764,1290.62168426323,..,..,..
Ghana,GHA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.14015401551155,..,..,..,..,1.5152915290429,..,..,..,..,1.89042904290429,..,..,..,..,2.26556655676568,..,..,..,..,2.64070407029703,..,..,..,..,3.01584158415842,..,..,..,..,3.41996699669967,..,..,..,..,3.86757425742574,..,..,..,..,4.34158415841584,..,..,..,..,4.78085808580858,..,..,..,..
Ghana,GHA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1935.68845745497,..,..,..,..,1691.88889108856,..,..,..,..,1496.56408816375,..,..,..,..,1319.45961016719,..,..,..,..,1165.54354824933,..,..,..,..,1040.4696424967,1017.9020157773,..,..,..
Gibraltar,GIB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,7.34951724137931,..,..,..,..,7.89220689655173,..,..,..,..,8.98689655172414,..,..,..,..,11.0903448275862,..,..,..,..,13.8586206896552,..,..,..,..,14.9741379310345,..,..,..,..,15.9241379310345,..,..,..,..,16.5856896551724,..,..,..,..,17.1293103448276,..,..,..,..,19.3793103448276,..,..,..,..
Greece,GRC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5577.42665419503,..,..,..,..,5440.25804081863,..,..,..,..,5320.1140118778,..,..,..,..,5249.59421994334,..,..,..,..,5251.23967735297,..,..,..,..,5393.00150195092,5403.95394265958,..,..,..
Greenland,GRL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greenland,GRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2058.43911631449,..,..,..,..,1969.14355036805,..,..,..,..,1929.83136149824,..,..,..,..,1901.4479809497,..,..,..,..,1861.2962344138,..,..,..,..,1803.84944153031,1794.54282210008,..,..,..
Guam,GUM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3871227978022,..,..,..,..,3.04404761904762,..,..,..,..,3.04404761904762,..,..,..,..,3.04404761904762,..,..,..,..
Guatemala,GTM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11441.6772481133,..,..,..,..,10122.0182404189,..,..,..,..,8989.49044144178,..,..,..,..,8102.68303054318,..,..,..,..,7387.39178845662,..,..,..,..,6787.91319702404,6680.14503918113,..,..,..
Guinea,GIN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.327433628318584,..,..,..,..,0.299863852964602,..,..,..,..,0.272294077610619,..,..,..,..,0.248340707964602,..,..,..,..,0.253982300884956,..,..,..,..,0.253982300884956,..,..,..,..,0.253982300884956,..,..,..,..
Guinea,GIN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33650.8223903638,..,..,..,..,29495.9417630038,..,..,..,..,26321.6833485188,..,..,..,..,23744.0874858258,..,..,..,..,21216.6091878057,..,..,..,..,18727.9635676472,18204.8239239096,..,..,..
Guinea-Bissau,GNB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.30175,..,..,..,..,1.09375,..,..,..,..,1.09375,..,..,..,..,1.09375,..,..,..,..,1.09375,..,..,..,..,1.09375,..,..,..,..
Guinea-Bissau,GNB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15680.847706627,..,..,..,..,14127.9729449318,..,..,..,..,12754.5529768329,..,..,..,..,11335.0973578597,..,..,..,..,9968.96536469902,..,..,..,..,8752.03621592586,8536.50208290651,..,..,..
Guyana,GUY,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.605809128630705,..,..,..,..,0.652489626556017,..,..,..,..,0.667751037344398,..,..,..,..,0.62896265560166,..,..,..,..,0.599460580912863,..,..,..,..,0.599460580912863,..,..,..,..
Guyana,GUY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,321935.997520692,..,..,..,..,317952.439064613,..,..,..,..,323581.578138238,..,..,..,..,322849.866774194,..,..,..,..,319041.3403443,..,..,..,..,310880.294317211,309368.208501336,..,..,..
Haiti,HTI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.1174096848578,..,..,..,..,10.0555616556495,..,..,..,..,10.5096079938509,..,..,..,..,10.9636543320523,..,..,..,..,11.1452728670254,..,..,..,..,11.1452728670254,..,..,..,..
Haiti,HTI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1777.03613126683,..,..,..,..,1619.65531730992,..,..,..,..,1485.80992341943,..,..,..,..,1369.83040615755,..,..,..,..,1268.86147114205,..,..,..,..,1184.35306063642,1169.35952321223,..,..,..
Honduras,HND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.77255680564747,..,..,..,..,1.77255680564747,..,..,..,..,1.77255680564747,..,..,..,..
Honduras,HND,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17286.0985837849,..,..,..,..,14995.7728102648,..,..,..,..,13083.6354930629,..,..,..,..,11610.3952685156,..,..,..,..,10492.2156306589,..,..,..,..,9615.00157196779,9456.04027881961,..,..,..
"Hong Kong SAR, China",HKG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Hong Kong SAR, China",HKG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,56.2426666666667,..,..,..,..,71.6913333333333,..,..,..,..,90.3866666666667,..,..,..,..,109.586904761667,..,..,..,..,118.95,..,..,..,..,99.480555555,..,..,..,..,96,..,..,..,..,91.444444445,..,..,..,..,84.1833333333333,..,..,..,..,74.9833333333333,..,..,..,..
Hungary,HUN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,578.628863685744,..,..,..,..,583.062840763789,..,..,..,..,590.632102351031,..,..,..,..,596.671764895413,..,..,..,..,604.816638747659,..,..,..,..,612.997634033465,613.775327950387,..,..,..
Iceland,ISL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,0.0644705882352941,..,..,..,..,0.0788235294117647,..,..,..,..,0.0982352941176471,..,..,..,..,0.0967647058823529,..,..,..,..,0.0970588235294118,..,..,..,..,0.125926470588235,..,..,..,..,0.172941176470588,..,..,..,..,0.170588235294118,..,..,..,..
Iceland,ISL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,651198.78034299,..,..,..,..,627010.120681007,..,..,..,..,591257.047262306,..,..,..,..,545630.781279087,..,..,..,..,530063.981840632,..,..,..,..,495049.504950495,481967.333955166,..,..,..
India,IND,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,27.8934993084371,..,..,..,..,31.9287690179806,..,..,..,..,34.4412171507607,..,..,..,..,36.1051106500692,..,..,..,..,39.922510373444,..,..,..,..,44.2959529737206,..,..,..,..,49.503418395574,..,..,..,..,44.7786998616874,..,..,..,..,44.7786998616874,..,..,..,..
India,IND,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1590.22197275068,..,..,..,..,1444.6997297916,..,..,..,..,1322.58050746256,..,..,..,..,1222.09975109302,..,..,..,..,1142.37839308731,..,..,..,..,1080.17112321928,1069.01877767191,..,..,..
Indonesia,IDN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.06711441307578,..,..,..,..,5.03151015354136,..,..,..,..,6.28730188211986,..,..,..,..,7.98004891035166,..,..,..,..,9.67279593858346,..,..,..,..,11.0269935611689,..,..,..,..
Indonesia,IDN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10752.6486217039,..,..,..,..,9952.84397517653,..,..,..,..,9287.45158465165,..,..,..,..,8687.2794499905,..,..,..,..,8125.11984188558,..,..,..,..,7627.78220234622,7541.73351798924,..,..,..
"Iran, Islamic Rep.",IRN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,37.1842628621012,..,..,..,..,42.5971897968093,..,..,..,..,48.0098573281712,..,..,..,..,53.4203199308171,..,..,..,..,66.3011673151751,..,..,..,..,70.6603112840467,..,..,..,..,72.3346303501945,..,..,..,..,72.3346303501945,..,..,..,..,72.3346303501945,..,..,..,..
"Iran, Islamic Rep.",IRN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2186.10374319484,..,..,..,..,2035.27893909668,..,..,..,..,1909.79237643877,..,..,..,..,1801.3225099597,..,..,..,..,1701.08819737219,..,..,..,..,1592.83261518275,1570.90072782704,..,..,..
Iraq,IRQ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,115.494318181818,..,..,..,..,116.150568181818,..,..,..,..,118.556818181818,..,..,..,..,134.772727272727,..,..,..,..,167.70625,..,..,..,..,176.925162337784,..,..,..,..,150.540625,..,..,..,..,124.141883116761,..,..,..,..,109.482954545455,..,..,..,..
Iraq,IRQ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1912.75868500775,..,..,..,..,1641.82331952225,..,..,..,..,1411.84465292886,..,..,..,..,1261.14061004306,..,..,..,..,1103.7939014554,..,..,..,..,937.347177141477,915.865209074317,..,..,..
Ireland,IRL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,2.21457725938776,..,..,..,..,2.29183673469388,..,..,..,..,2.36909621,..,..,..,..,2.19016697591837,..,..,..,..,1.84044526897959,..,..,..,..,1.48979591836735,..,..,..,..,1.54489795918367,..,..,..,..,1.54489795918367,..,..,..,..
Ireland,IRL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13770.1177204554,..,..,..,..,13336.3417217108,..,..,..,..,12462.0194524494,..,..,..,..,11139.0420696613,..,..,..,..,10653.2554500642,..,..,..,..,10192.6451536676,10067.1499446512,..,..,..
Isle of Man,IMN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,208.826666666667,..,..,..,..,215.893333333333,..,..,..,..,227.973333333333,..,..,..,..,226.133333333333,..,..,..,..,206.88,..,..,..,..,208.64,..,..,..,..,205.8,..,..,..,..,183.933333333333,..,..,..,..,168.32,..,..,..,..,159.733333333333,..,..,..,..
Israel,ISR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,146.398594573492,..,..,..,..,128.512679917752,..,..,..,..,114.155251141553,..,..,..,..,104.455369702372,..,..,..,..,94.8106946463561,..,..,..,..,86.0753101580343,84.4328364929977,..,..,..
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,23.381776908,..,..,..,..,24.8477260273973,..,..,..,..,25.0987710372055,..,..,..,..,23.5028023483288,..,..,..,..,23.0819143292055,..,..,..,..,24.4522774516164,..,..,..,..,22.8681511365479,..,..,..,..,18.332227608,..,..,..,..,18.6216269757808,..,..,..,..,18.6551780821918,..,..,..,..
Italy,ITA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3213.19295829379,..,..,..,..,3207.92418091413,..,..,..,..,3198.44332376832,..,..,..,..,3122.95136529444,..,..,..,..,3065.18084390626,..,..,..,..,3014.69972541785,3020.43502208476,..,..,..
Jamaica,JAM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.66794296303142,..,..,..,..,11.0377607606285,..,..,..,..,12.4075785582255,..,..,..,..,13.7773963558225,..,..,..,..,12.4768946395564,..,..,..,..
Jamaica,JAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4397.72176403929,..,..,..,..,4188.60687864364,..,..,..,..,4019.17228528496,..,..,..,..,3909.71988019185,..,..,..,..,3808.06211198919,..,..,..,..,3705.43073594504,3687.74857010678,..,..,..
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,20.6417054263488,..,..,..,..,20.966899224814,..,..,..,..,21.2558139534884,..,..,..,..,20.7418604651163,..,..,..,..,19.6395348837209,..,..,..,..,19.2441860465116,..,..,..,..,18.8888372093023,..,..,..,..,18.8888372093023,..,..,..,..
Japan,JPN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3455.8971267832,..,..,..,..,3411.15527102819,..,..,..,..,3374.00447251756,..,..,..,..,3359.34875508785,..,..,..,..,3369.14024242139,..,..,..,..,3386.5734177614,3390.87303151935,..,..,..
Jordan,JOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,71.0557184750733,..,..,..,..,83.3724340175953,..,..,..,..,106.187683284457,..,..,..,..,137.264348548387,..,..,..,..,120.971407624633,..,..,..,..,108.308546290323,..,..,..,..,136.656891495601,..,..,..,..,124.486803519062,..,..,..,..,132.492668621701,..,..,..,..
Jordan,JOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,171.457284233032,..,..,..,..,140.661012190763,..,..,..,..,128.255418115185,..,..,..,..,109.027715965743,..,..,..,..,84.3019901825696,..,..,..,..,69.6925334364092,68.4373250963041,..,..,..
Kazakhstan,KAZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.9664335664336,..,..,..,..,34.5920745920746,..,..,..,..,35.4467754467754,..,..,..,..,33.2400932400932,..,..,..,..,34.8873348873349,..,..,..,..
Kazakhstan,KAZ,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3914.44896900475,..,..,..,..,4196.44573585484,..,..,..,..,4330.72371436532,..,..,..,..,4155.85123680468,..,..,..,..,3832.16136133865,..,..,..,..,3567.51289483366,3520.92399958816,..,..,..
Kenya,KEN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.42601263478261,..,..,..,..,8.24466740966184,..,..,..,..,9.9837730705314,..,..,..,..,13.6866804690821,..,..,..,..,15.5497584541063,..,..,..,..,19.4782608695652,..,..,..,..
Kenya,KEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,817.33931042386,..,..,..,..,703.706827007774,..,..,..,..,613.301627801403,..,..,..,..,534.801737711316,..,..,..,..,466.810586310681,..,..,..,..,412.176989408794,402.781973404706,..,..,..
Kiribati,KIR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.8305671641791,..,..,..,..,12.9220895522388,..,..,..,..,12.9220895522388,..,..,..,..,12.9220895522388,..,..,..,..
