

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md","0"
"BDI|Burundi",108,"Total water withdrawal per capita",4257,1997,39.9559278577,"E","","0"
"BDI|Burundi",108,"Total water withdrawal per capita",4257,2002,42.4873506756,"E","","0"
"BDI|Burundi",108,"Total water withdrawal per capita",4257,2007,35.6260971782,"E","","0"
"BDI|Burundi",108,"Total water withdrawal per capita",4257,2012,30.2942205852,"E","","0"
"BDI|Burundi",108,"Total water withdrawal per capita",4257,2017,25.8704635135,"E","","0"
"BDI|Burundi",108,"Total water withdrawal per capita",4257,2018,25.0640381253,"E","","0"
"BDI|Burundi",108,"Total freshwater withdrawal",4263,1987,0.1,"E","","0"
"BDI|Burundi",108,"Total freshwater withdrawal",4263,1992,0.1723076923,"I","","0"
"BDI|Burundi",108,"Total freshwater withdrawal",4263,1997,0.2446153846,"I","","0"
"BDI|Burundi",108,"Total freshwater withdrawal",4263,2002,0.28484,"E","","0"
"BDI|Burundi",108,"Total freshwater withdrawal",4263,2007,0.2801,"E","","0"
"BDI|Burundi",108,"Total freshwater withdrawal",4263,2012,0.2801,"E","","0"
"BDI|Burundi",108,"Total freshwater withdrawal",4263,2017,0.2801,"E","","0"
"BDI|Burundi",108,"Total freshwater withdrawal",4263,2018,0.2801,"E","","0"
"CPV|Cabo Verde",132,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,91.8367346939,"E","","0"
"CPV|Cabo Verde",132,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,92.5925925926,"E","","0"
"CPV|Cabo Verde",132,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,92.5925925926,"E","","0"
"CPV|Cabo Verde",132,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,92.5925925926,"E","","0"
"CPV|Cabo Verde",132,"Agricultural water withdrawal as % of total water withdrawal",4254,2018,92.5925925926,"E","","0"
"CPV|Cabo Verde",132,"Industrial water withdrawal as % of total water withdrawal",4256,2002,1.6326530612,"E","","0"
"CPV|Cabo Verde",132,"Industrial water withdrawal as % of total water withdrawal",4256,2007,1.4814814815,"E","","0"
"CPV|Cabo Verde",132,"Industrial water withdrawal as % of total water withdrawal",4256,2012,1.4814814815,"E","","0"
"CPV|Cabo Verde",132,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.4814814815,"E","","0"
"CPV|Cabo Verde",132,"Industrial water withdrawal as % of total water withdrawal",4256,2018,1.4814814815,"E","","0"
"CPV|Cabo Verde",132,"Municipal water withdrawal as % of total withdrawal",4255,2002,6.5306122449,"E","","0"
"CPV|Cabo Verde",132,"Municipal water withdrawal as % of total withdrawal",4255,2007,5.9259259259,"E","","0"
"CPV|Cabo Verde",132,"Municipal water withdrawal as % of total withdrawal",4255,2012,5.9259259259,"E","","0"
"CPV|Cabo Verde",132,"Municipal water withdrawal as % of total withdrawal",4255,2017,5.9259259259,"E","","0"
"CPV|Cabo Verde",132,"Municipal water withdrawal as % of total withdrawal",4255,2018,5.9259259259,"E","","0"
"CPV|Cabo Verde",132,"Total water withdrawal per capita",4257,1992,71.62,"I","","0"
"CPV|Cabo Verde",132,"Total water withdrawal per capita",4257,1997,71.62,"I","","0"
"CPV|Cabo Verde",132,"Total water withdrawal per capita",4257,2002,55.3108583116,"E","","0"
"CPV|Cabo Verde",132,"Total water withdrawal per capita",4257,2007,56.8349261146,"E","","0"
"CPV|Cabo Verde",132,"Total water withdrawal per capita",4257,2012,53.4404781933,"E","","0"
"CPV|Cabo Verde",132,"Total water withdrawal per capita",4257,2017,50.2327450521,"E","","0"
"CPV|Cabo Verde",132,"Total water withdrawal per capita",4257,2018,49.6536200248,"E","","0"
"CPV|Cabo Verde",132,"Total freshwater withdrawal",4263,2002,0.0228,"E","","0"
"CPV|Cabo Verde",132,"Total freshwater withdrawal",4263,2007,0.0253,"E","","0"
"CPV|Cabo Verde",132,"Total freshwater withdrawal",4263,2012,0.0253,"E","","0"
"CPV|Cabo Verde",132,"Total freshwater withdrawal",4263,2017,0.0253,"E","","0"
"CPV|Cabo Verde",132,"Total freshwater withdrawal",4263,2018,0.0253,"E","","0"
"KHM|Cambodia",116,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,94.0018315018,"I","","0"
"KHM|Cambodia",116,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,94.0018315018,"I","","0"
"KHM|Cambodia",116,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,94.0018315018,"I","","0"
"KHM|Cambodia",116,"Agricultural water withdrawal as % of total water withdrawal",4254,2018,94.0018315018,"I","","0"
"KHM|Cambodia",116,"Industrial water withdrawal as % of total water withdrawal",4256,2007,1.510989011,"I","","0"
"KHM|Cambodia",116,"Industrial water withdrawal as % of total water withdrawal",4256,2012,1.510989011,"I","","0"
"KHM|Cambodia",116,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.510989011,"I","","0"
"KHM|Cambodia",116,"Industrial water withdrawal as % of total water withdrawal",4256,2018,1.510989011,"I","","0"
"KHM|Cambodia",116,"Municipal water withdrawal as % of total withdrawal",4255,2007,4.4871794872,"I","","0"
"KHM|Cambodia",116,"Municipal water withdrawal as % of total withdrawal",4255,2012,4.4871794872,"I","","0"
"KHM|Cambodia",116,"Municipal water withdrawal as % of total withdrawal",4255,2017,4.4871794872,"I","","0"
"KHM|Cambodia",116,"Municipal water withdrawal as % of total withdrawal",4255,2018,4.4871794872,"I","","0"
"KHM|Cambodia",116,"Total water withdrawal per capita",4257,2007,159.649566278,"E","","0"
"KHM|Cambodia",116,"Total water withdrawal per capita",4257,2012,147.76271419,"E","","0"
"KHM|Cambodia",116,"Total water withdrawal per capita",4257,2017,136.4197766451,"E","","0"
"KHM|Cambodia",116,"Total water withdrawal per capita",4257,2018,134.401720342,"E","","0"
"KHM|Cambodia",116,"Total freshwater withdrawal",4263,2007,2.184,"I","","0"
"KHM|Cambodia",116,"Total freshwater withdrawal",4263,2012,2.184,"I","","0"
"KHM|Cambodia",116,"Total freshwater withdrawal",4263,2017,2.184,"I","","0"
"KHM|Cambodia",116,"Total freshwater withdrawal",4263,2018,2.184,"I","","0"
"CMR|Cameroon",120,"Agricultural water withdrawal as % of total water withdrawal",4254,1987,35.3535353535,"E","","0"
"CMR|Cameroon",120,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,35.0,"E","","0"
"CMR|Cameroon",120,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,68.0537135279,"E","","0"
"CMR|Cameroon",120,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,72.5965327029,"E","","0"
"CMR|Cameroon",120,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,67.7140757075,"E","","0"
"CMR|Cameroon",120,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,67.7140757075,"E","","0"
"CMR|Cameroon",120,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,67.7140757075,"E","","0"
"CMR|Cameroon",120,"Agricultural water withdrawal as % of total water withdrawal",4254,2018,67.7140757075,"E","","0"
"CMR|Cameroon",120,"Industrial water withdrawal as % of total water withdrawal",4256,1987,19.1919191919,"E","","0"
"CMR|Cameroon",120,"Industrial water withdrawal as % of total water withdrawal",4256,1992,19.0,"E","","0"
"CMR|Cameroon",120,"Industrial water withdrawal as % of total water withdrawal",4256,1997,9.4413129973,"E","","0"
"CMR|Cameroon",120,"Industrial water withdrawal as % of total water withdrawal",4256,2002,8.157998424,"E","","0"
"CMR|Cameroon",120,"Industrial water withdrawal as % of total water withdrawal",4256,2007,9.6104373392,"E","","0"
"CMR|Cameroon",120,"Industrial water withdrawal as % of total water withdrawal",4256,2012,9.6104373392,"E","","0"
"CMR|Cameroon",120,"Industrial water withdrawal as % of total water withdrawal",4256,2017,9.6104373392,"E","","0"
"CMR|Cameroon",120,"Industrial water withdrawal as % of total water withdrawal",4256,2018,9.6104373392,"E","","0"
"CMR|Cameroon",120,"Municipal water withdrawal as % of total withdrawal",4255,1987,45.4545454545,"E","","0"
"CMR|Cameroon",120,"Municipal water withdrawal as % of total withdrawal",4255,1992,46.0,"E","","0"
"CMR|Cameroon",120,"Municipal water withdrawal as % of total withdrawal",4255,1997,22.5049734748,"E","","0"
"CMR|Cameroon",120,"Municipal water withdrawal as % of total withdrawal",4255,2002,19.2454688731,"E","","0"
"CMR|Cameroon",120,"Municipal water withdrawal as % of total withdrawal",4255,2007,22.6754869533,"E","","0"
"CMR|Cameroon",120,"Municipal water withdrawal as % of total withdrawal",4255,2012,22.6754869533,"E","","0"
"CMR|Cameroon",120,"Municipal water withdrawal as % of total withdrawal",4255,2017,22.6754869533,"E","","0"
"CMR|Cameroon",120,"Municipal water withdrawal as % of total withdrawal",4255,2018,22.6754869533,"E","","0"
"CMR|Cameroon",120,"Total water withdrawal per capita",4257,1987,36.9022121199,"E","","0"
"CMR|Cameroon",120,"Total water withdrawal per capita",4257,1992,32.0012826114,"E","","0"
"CMR|Cameroon",120,"Total water withdrawal per capita",4257,1997,52.563887257,"E","","0"
"CMR|Cameroon",120,"Total water withdrawal per capita",4257,2002,62.0628867239,"E","","0"
"CMR|Cameroon",120,"Total water withdrawal per capita",4257,2007,58.1091090887,"E","","0"
"CMR|Cameroon",120,"Total water withdrawal per capita",4257,2012,50.6579741977,"E","","0"
"CMR|Cameroon",120,"Total water withdrawal per capita",4257,2017,44.3050055253,"E","","0"
"CMR|Cameroon",120,"Total water withdrawal per capita",4257,2018,43.162614038,"E","","0"
"CMR|Cameroon",120,"Total freshwater withdrawal",4263,1987,0.396,"E","","0"
"CMR|Cameroon",120,"Total freshwater withdrawal",4263,1992,0.4,"E","","0"
"CMR|Cameroon",120,"Total freshwater withdrawal",4263,1997,0.754,"I","","0"
"CMR|Cameroon",120,"Total freshwater withdrawal",4263,2002,1.0152,"E","","0"
"CMR|Cameroon",120,"Total freshwater withdrawal",4263,2007,1.0884,"E","","0"
"CMR|Cameroon",120,"Total freshwater withdrawal",4263,2012,1.0884,"E","","0"
"CMR|Cameroon",120,"Total freshwater withdrawal",4263,2017,1.0884,"E","","0"
"CMR|Cameroon",120,"Total freshwater withdrawal",4263,2018,1.0884,"E","","0"
"CAN|Canada",124,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,9.0158005634,"E","","0"
"CAN|Canada",124,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,9.4252104055,"E","","0"
"CAN|Canada",124,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,7.6831511994,"E","","0"
"CAN|Canada",124,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,5.6195546951,"E","","0"
"CAN|Canada",124,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,10.2002039072,"E","","0"
"CAN|Canada",124,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,7.4129213483,"E","","0"
"CAN|Canada",124,"Agricultural water withdrawal as % of total water withdrawal",4254,2018,7.5341879122,"E","","0"
"CAN|Canada",124,"Industrial water withdrawal as % of total water withdrawal",4256,1992,79.4790351638,"E","","0"
"CAN|Canada",124,"Industrial water withdrawal as % of total water withdrawal",4256,1997,77.8859028309,"E","","0"
"CAN|Canada",124,"Industrial water withdrawal as % of total water withdrawal",4256,2002,78.5311691422,"E","","0"
"CAN|Canada",124,"Industrial water withdrawal as % of total water withdrawal",4256,2007,80.1548886738,"E","","0"
"CAN|Canada",124,"Industrial water withdrawal as % of total water withdrawal",4256,2012,76.5343068372,"E","","0"
"CAN|Canada",124,"Industrial water withdrawal as % of total water withdrawal",4256,2017,77.2471910112,"E","","0"
"CAN|Canada",124,"Industrial water withdrawal as % of total water withdrawal",4256,2018,78.5108630485,"E","","0"
"CAN|Canada",124,"Municipal water withdrawal as % of total withdrawal",4255,1992,11.5051642728,"E","","0"
"CAN|Canada",124,"Municipal water withdrawal as % of total withdrawal",4255,1997,12.6888867636,"E","","0"
"CAN|Canada",124,"Municipal water withdrawal as % of total withdrawal",4255,2002,13.7856796584,"E","","0"
"CAN|Canada",124,"Municipal water withdrawal as % of total withdrawal",4255,2007,14.2255566312,"E","","0"
"CAN|Canada",124,"Municipal water withdrawal as % of total withdrawal",4255,2012,13.2654892555,"E","","0"
"CAN|Canada",124,"Municipal water withdrawal as % of total withdrawal",4255,2017,13.7303370787,"E","","0"
"CAN|Canada",124,"Municipal water withdrawal as % of total withdrawal",4255,2018,13.9549490393,"E","","0"
"CAN|Canada",124,"Total water withdrawal per capita",4257,1987,1618.3850931489,"E","","0"
"CAN|Canada",124,"Total water withdrawal per capita",4257,1992,1577.2659757021,"E","","0"
"CAN|Canada",124,"Total water withdrawal per capita",4257,1997,1406.2088234897,"E","","0"
"CAN|Canada",124,"Total water withdrawal per capita",4257,2002,1307.4661603029,"E","","0"
"CAN|Canada",124,"Total water withdrawal per capita",4257,2007,1254.7526184762,"E","","0"
"CAN|Canada",124,"Total water withdrawal per capita",4257,2012,1096.2578178505,"E","","0"
"CAN|Canada",124,"Total water withdrawal per capita",4257,2017,969.1796778812,"E","","0"
"CAN|Canada",124,"Total water withdrawal per capita",4257,2018,944.7717817948,"E","","0"
"CAN|Canada",124,"Total freshwater withdrawal",4263,1987,42.7786,"E","","0"
"CAN|Canada",124,"Total freshwater withdrawal",4263,1992,44.515,"I","","0"
"CAN|Canada",124,"Total freshwater withdrawal",4263,1997,42.1297545455,"I","","0"
"CAN|Canada",124,"Total freshwater withdrawal",4263,2002,41.7235272727,"I","","0"
"CAN|Canada",124,"Total freshwater withdrawal",4263,2007,41.3173,"E","","0"
"CAN|Canada",124,"Total freshwater withdrawal",4263,2012,36.44,"I","","0"
"CAN|Canada",124,"Total freshwater withdrawal",4263,2017,35.6,"","","7050"
"CAN|Canada",124,"Total freshwater withdrawal",4263,2018,35.6,"I","","0"
"CAF|Central African Republic",140,"Agricultural water withdrawal as % of total water withdrawal",4254,1987,2.0618556701,"E","","0"
"CAF|Central African Republic",140,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,1.0695187166,"E","","0"
"CAF|Central African Republic",140,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,0.7220216606,"E","","0"
"CAF|Central African Republic",140,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,0.5820721769,"E","","0"
"CAF|Central African Republic",140,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,0.5517241379,"I","","0"
"CAF|Central African Republic",140,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,0.5517241379,"I","","0"
"CAF|Central African Republic",140,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.5517241379,"I","","0"
"CAF|Central African Republic",140,"Agricultural water withdrawal as % of total water withdrawal",4254,2018,0.5517241379,"I","","0"
"CAF|Central African Republic",140,"Industrial water withdrawal as % of total water withdrawal",4256,1987,20.618556701,"E","","0"
"CAF|Central African Republic",140,"Industrial water withdrawal as % of total water withdrawal",4256,1992,17.893870835,"E","","0"
"CAF|Central African Republic",140,"Industrial water withdrawal as % of total water withdrawal",4256,1997,16.9397389614,"E","","0"
"CAF|Central African Republic",140,"Industrial water withdrawal as % of total water withdrawal",4256,2002,16.5890570431,"E","","0"
"CAF|Central African Republic",140,"Industrial water withdrawal as % of total water withdrawal",4256,2007,16.5517241379,"I","","0"
"CAF|Central African Republic",140,"Industrial water withdrawal as % of total water withdrawal",4256,2012,16.5517241379,"I","","0"
"CAF|Central African Republic",140,"Industrial water withdrawal as % of total water withdrawal",4256,2017,16.5517241379,"I","","0"
"CAF|Central African Republic",140,"Industrial water withdrawal as % of total water withdrawal",4256,2018,16.5517241379,"I","","0"
"CAF|Central African Republic",140,"Municipal water withdrawal as % of total withdrawal",4255,1987,77.3195876289,"E","","0"
"CAF|Central African Republic",140,"Municipal water withdrawal as % of total withdrawal",4255,1992,81.0366104484,"E","","0"
"CAF|Central African Republic",140,"Municipal water withdrawal as % of total withdrawal",4255,1997,82.338239378,"E","","0"
"CAF|Central African Republic",140,"Municipal water withdrawal as % of total withdrawal",4255,2002,82.82887078,"E","","0"
"CAF|Central African Republic",140,"Municipal water withdrawal as % of total withdrawal",4255,2007,82.8965517241,"I","","0"
"CAF|Central African Republic",140,"Municipal water withdrawal as % of total withdrawal",4255,2012,82.8965517241,"I","","0"
"CAF|Central African Republic",140,"Municipal water withdrawal as % of total withdrawal",4255,2017,82.8965517241,"I","","0"
"CAF|Central African Republic",140,"Municipal water withdrawal as % of total withdrawal",4255,2018,82.8965517241,"I","","0"
"CAF|Central African Republic",140,"Total water withdrawal per capita",4257,1987,7.3294947938,"E","","0"
"CAF|Central African Republic",140,"Total water withdrawal per capita",4257,1992,12.6383972079,"E","","0"
"CAF|Central African Republic",140,"Total water withdrawal per capita",4257,1997,16.330448091,"E","","0"
"CAF|Central African Republic",140,"Total water withdrawal per capita",4257,2002,18.0740890365,"E","","0"
"CAF|Central African Republic",140,"Total water withdrawal per capita",4257,2007,17.2700874938,"E","","0"
"CAF|Central African Republic",140,"Total water withdrawal per capita",4257,2012,16.3420202253,"E","","0"
"CAF|Central African Republic",140,"Total water withdrawal per capita",4257,2017,15.7745076559,"E","","0"
"CAF|Central African Republic",140,"Total water withdrawal per capita",4257,2018,15.5367086351,"E","","0"
"CAF|Central African Republic",140,"Total freshwater withdrawal",4263,1987,0.0194,"E","","0"
"CAF|Central African Republic",140,"Total freshwater withdrawal",4263,1992,0.0374,"I","","0"
"CAF|Central African Republic",140,"Total freshwater withdrawal",4263,1997,0.0554,"I","","0"
"CAF|Central African Republic",140,"Total freshwater withdrawal",4263,2002,0.06872,"I","","0"
"CAF|Central African Republic",140,"Total freshwater withdrawal",4263,2007,0.0725,"I","","0"
"CAF|Central African Republic",140,"Total freshwater withdrawal",4263,2012,0.0725,"I","","0"
"CAF|Central African Republic",140,"Total freshwater withdrawal",4263,2017,0.0725,"I","","0"
"CAF|Central African Republic",140,"Total freshwater withdrawal",4263,2018,0.0725,"I","","0"
"TCD|Chad",148,"Agricultural water withdrawal as % of total water withdrawal",4254,1987,81.7679558011,"E","","0"
"TCD|Chad",148,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,78.5013970662,"E","","0"
"TCD|Chad",148,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,77.5793539719,"E","","0"
"TCD|Chad",148,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,78.0393795858,"E","","0"
"TCD|Chad",148,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,76.4211005002,"I","","0"
"TCD|Chad",148,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,76.4211005002,"I","","0"
"TCD|Chad",148,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,76.4211005002,"I","","0"
"TCD|Chad",148,"Agricultural water withdrawal as % of total water withdrawal",4254,2018,76.4211005002,"I","","0"
"TCD|Chad",148,"Industrial water withdrawal as % of total water withdrawal",4256,1987,2.2099447514,"E","","0"
"TCD|Chad",148,"Industrial water withdrawal as % of total water withdrawal",4256,1992,8.8782307155,"E","","0"
"TCD|Chad",148,"Industrial water withdrawal as % of total water withdrawal",4256,1997,10.7604705657,"E","","0"
"TCD|Chad",148,"Industrial water withdrawal as % of total water withdrawal",4256,2002,10.9803102071,"E","","0"
"TCD|Chad",148,"Industrial water withdrawal as % of total water withdrawal",4256,2007,11.7894497499,"I","","0"
"TCD|Chad",148,"Industrial water withdrawal as % of total water withdrawal",4256,2012,11.7894497499,"I","","0"
"TCD|Chad",148,"Industrial water withdrawal as % of total water withdrawal",4256,2017,11.7894497499,"I","","0"
"TCD|Chad",148,"Industrial water withdrawal as % of total water withdrawal",4256,2018,11.7894497499,"I","","0"
"TCD|Chad",148,"Municipal water withdrawal as % of total withdrawal",4255,1987,16.0220994475,"E","","0"
"TCD|Chad",148,"Municipal water withdrawal as % of total withdrawal",4255,1992,12.6203722183,"E","","0"
"TCD|Chad",148,"Municipal water withdrawal as % of total withdrawal",4255,1997,11.6601754624,"E","","0"
"TCD|Chad",148,"Municipal water withdrawal as % of total withdrawal",4255,2002,10.9803102071,"E","","0"
"TCD|Chad",148,"Municipal water withdrawal as % of total withdrawal",4255,2007,11.7894497499,"I","","0"
"TCD|Chad",148,"Municipal water withdrawal as % of total withdrawal",4255,2012,11.7894497499,"I","","0"
"TCD|Chad",148,"Municipal water withdrawal as % of total withdrawal",4255,2017,11.7894497499,"I","","0"
"TCD|Chad",148,"Municipal water withdrawal as % of total withdrawal",4255,2018,11.7894497499,"I","","0"
"TCD|Chad",148,"Total water withdrawal per capita",4257,1987,33.4389647444,"E","","0"
"TCD|Chad",148,"Total water withdrawal per capita",4257,1992,64.6742561948,"E","","0"
"TCD|Chad",148,"Total water withdrawal per capita",4257,1997,85.4583188704,"E","","0"
"TCD|Chad",148,"Total water withdrawal per capita",4257,2002,95.5025776582,"E","","0"
"TCD|Chad",148,"Total water withdrawal per capita",4257,2007,81.3087491764,"E","","0"
"TCD|Chad",148,"Total water withdrawal per capita",4257,2012,68.8007196073,"E","","0"
"TCD|Chad",148,"Total water withdrawal per capita",4257,2017,58.5745800041,"E","","0"
"TCD|Chad",148,"Total water withdrawal per capita",4257,2018,56.830042702,"E","","0"
"TCD|Chad",148,"Total freshwater withdrawal",4263,1987,0.181,"E","","0"
"TCD|Chad",148,"Total freshwater withdrawal",4263,1992,0.4111179487,"E","","0"
"TCD|Chad",148,"Total freshwater withdrawal",4263,1997,0.6412358974,"E","","0"
"TCD|Chad",148,"Total freshwater withdrawal",4263,2002,0.86136,"E","","0"
"TCD|Chad",148,"Total freshwater withdrawal",4263,2007,0.8796,"I","","0"
"TCD|Chad",148,"Total freshwater withdrawal",4263,2012,0.8796,"I","","0"
"TCD|Chad",148,"Total freshwater withdrawal",4263,2017,0.8796,"I","","0"
"TCD|Chad",148,"Total freshwater withdrawal",4263,2018,0.8796,"I","","0"
"CHL|Chile",152,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,83.7582455751,"E","","0"
"CHL|Chile",152,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,87.5741194961,"E","","0"
"CHL|Chile",152,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,90.8866234167,"E","","0"
"CHL|Chile",152,"Agricultural water withdrawal as % of total water withdrawal",4254,2018,90.8866234167,"E","","0"
"CHL|Chile",152,"Industrial water withdrawal as % of total water withdrawal",4256,1992,10.8969935929,"E","","0"
"CHL|Chile",152,"Industrial water withdrawal as % of total water withdrawal",4256,1997,8.8789053814,"E","","0"
"CHL|Chile",152,"Industrial water withdrawal as % of total water withdrawal",4256,2002,10.0650652949,"E","","0"
"CHL|Chile",152,"Industrial water withdrawal as % of total water withdrawal",4256,2007,12.6280786565,"E","","0"
"CHL|Chile",152,"Industrial water withdrawal as % of total water withdrawal",4256,2012,8.6133403186,"E","","0"
"CHL|Chile",152,"Industrial water withdrawal as % of total water withdrawal",4256,2017,5.1282051282,"E","","0"
"CHL|Chile",152,"Industrial water withdrawal as % of total water withdrawal",4256,2018,5.1282051282,"E","","0"
"CHL|Chile",152,"Municipal water withdrawal as % of total withdrawal",4255,1992,5.3967471661,"E","","0"
"CHL|Chile",152,"Municipal water withdrawal as % of total withdrawal",4255,1997,4.1347009117,"E","","0"
"CHL|Chile",152,"Municipal water withdrawal as % of total withdrawal",4255,2002,3.5932883235,"E","","0"
"CHL|Chile",152,"Municipal water withdrawal as % of total withdrawal",4255,2007,3.6136757685,"E","","0"
"CHL|Chile",152,"Municipal water withdrawal as % of total withdrawal",4255,2012,3.8125401853,"E","","0"
"CHL|Chile",152,"Municipal water withdrawal as % of total withdrawal",4255,2017,3.9851714551,"E","","0"
"CHL|Chile",152,"Municipal water withdrawal as % of total withdrawal",4255,2018,3.9851714551,"E","","0"
"CHL|Chile",152,"Total water withdrawal per capita",4257,1992,1478.8824837995,"E","","0"
"CHL|Chile",152,"Total water withdrawal per capita",4257,1997,1737.9115728795,"E","","0"
"CHL|Chile",152,"Total water withdrawal per capita",4257,2002,1983.1340609828,"E","","0"
"CHL|Chile",152,"Total water withdrawal per capita",4257,2007,2124.8932635096,"E","","0"
"CHL|Chile",152,"Total water withdrawal per capita",4257,2012,1930.6741411536,"E","","0"
"CHL|Chile",152,"Total water withdrawal per capita",4257,2017,1752.5300833402,"E","","0"
"CHL|Chile",152,"Total water withdrawal per capita",4257,2018,1728.3209711487,"E","","0"
"CHL|Chile",152,"Total freshwater withdrawal",4263,1992,20.2852,"E","","0"
"CHL|Chile",152,"Total freshwater withdrawal",4263,1997,25.6923428571,"E","","0"
"CHL|Chile",152,"Total freshwater withdrawal",4263,2002,31.0895357143,"E","","0"
"CHL|Chile",152,"Total freshwater withdrawal",4263,2007,40.8968888889,"E","","0"
"CHL|Chile",152,"Total freshwater withdrawal",4263,2012,68.5413333333,"E","","0"
"CHL|Chile",152,"Total freshwater withdrawal",4263,2017,85.128,"E","","0"
"CHL|Chile",152,"Total freshwater withdrawal",4263,2018,85.128,"E","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,1982,87.5637535575,"E","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,1987,84.9548539199,"E","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,1992,79.3386724443,"E","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,1997,72.4871074288,"E","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,2002,67.1293778058,"E","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,2007,63.0141781901,"E","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,2012,64.3129454666,"E","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,64.4039458285,"I","","0"
"CHN|China",156,"Agricultural water withdrawal as % of total water withdrawal",4254,2018,64.4039458285,"I","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,1982,8.5924104898,"E","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,1987,8.5343691419,"E","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,1992,15.1597219535,"E","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,1997,19.4216287946,"E","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,2002,21.7176881849,"E","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,2007,24.5580255558,"E","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,2012,23.6035140063,"E","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,2017,22.3206821602,"I","","0"
"CHN|China",156,"Industrial water withdrawal as % of total water withdrawal",4256,2018,22.3206821602,"I","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,1982,3.8438359526,"E","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,1987,6.5107769383,"E","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,1992,5.5016056022,"E","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,1997,8.0912637766,"E","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,2002,11.1529340093,"E","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,2007,12.4277962542,"E","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,2012,12.0835405271,"E","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,2017,13.2753720114,"I","","0"
"CHN|China",156,"Municipal water withdrawal as % of total withdrawal",4255,2018,13.2753720114,"I","","0"
"CHN|China",156,"Total water withdrawal per capita",4257,1982,437.8139001617,"E","","0"
"CHN|China",156,"Total water withdrawal per capita",4257,1987,427.9991764452,"E","","0"
